Object ID,Line Phrase,Word Count,Platonic Object,Word Form,Gender,Process End Year,Platonic Room,Room Phrase,Provenance
4907,1 tunicham panni dimidiati coloris fioris persici et rozati,9,tunic,,,1338,,,Lucca
4915,1 tunicam maschilem biodam fractam,5,tunic,,male,1338,,,Lucca
4956,1 mantellum vergatum ab homine foderatum pelle alba salvo pluri,10,cloak,,male,1338,,,Lucca
4957,1 mantellum doppium de panno rossecto et albasio ab homine salvo pluri,12,cloak,,male,1338,,,Lucca
4959,1 guarnacciam femineam de sargia sanguinem salvo pluri,8,surcoat,,female,1338,,,Lucca
4967,1 tunicam femineam albagiam veterem,5,tunic,,female,1338,,,Lucca
4976,2 camicias femineas,3,chemise,camisia,female,1338,,,Lucca
4977,1 baracanum femineum,3,barracan,,female,1338,,,Lucca
4980,1 gonellam panni albagii de lino?,6,gown,,,1338,,,Lucca
4993,1 tunicam biodam femineam,4,tunic,,female,1338,,,Lucca
4999,1 tunicam panni virgati,4,tunic,,,1338,,,Lucca
5037,1 corsitium femineum coloris biodi fractum,6,jacket,,female,1338,,,Lucca
5052,1 tunicam femineam blavam,4,tunic,,female,1338,,,Lucca
5069,1 guarnacciam femineam coloris rossecti mischii sine fodera,8,surcoat,,female,1338,,,Lucca
5070,1 mantellinum parvum ab homine coloris viridis,7,cloak,,male,1338,,,Lucca
5071,1 mantellum alla tedeschina dimidiatum de vergato et de mandolatum ruptum,11,cloak,,,1338,,,Lucca
5095,1 cottarditam maschilem panni lani mandolati frodatam pelle albe,9,cotte-hardie,,male,1338,,,Lucca
5096,1 tunicam albagiam maschilem,4,tunic,,male,1338,,,Lucca
5097,1 tunicam et 1 corsitium panni albagii maschile,8,tunic,,,1338,,,Lucca
5115,1 corsitium panni mischii femineum coloris quasi blodi? foderatum pelle alba caprigna? cum fregis ad manicas,16,jacket,,female,1338,,,Lucca
5117,1 corsitium maschilem coloris mischii verdelli cum fodera alba,9,jacket,,male,1338,,,Lucca
5118,1 tunicam femineam rotundam coloris sanguinei,6,tunic,,female,1338,,,Lucca
5119,1 tunicam abbagiam maschilem veterem,5,tunic,,male,1338,,,Lucca
5133,1 guarnellum femineum veterem,4,guarnellum,,female,1338,,,Lucca
5134,1 tunicam albagiam,3,tunic,,,1338,,,Lucca
5142,1 corsitium maschilem panni blodi froderatum de pelle,8,jacket,,male,1338,,,Lucca
5143,1 guarnachiam panni aracigni? azacigni? femineam,6,surcoat,,female,1338,,,Lucca
5144,1 corsitium panni percii,4,jacket,,,1338,,,Lucca
5145,1 tunicam maschilem panni celestri,5,tunic,,male,1338,,,Lucca
5146,1 guarnachiam panni blodi frodratam de pelle alba,8,surcoat,,,1338,,,Lucca
5147,1 guarnachiam panni albagii froderatam de pelle alba,8,surcoat,,,1338,,,Lucca
5148,3 tunicas panni albagii fiac.?,5,tunic,,,1338,,,Lucca
5149,1 camiciam,2,chemise,camisia,,1338,,,Lucca
5150,2 baracanna vetera,3,barracan,,,1338,,,Lucca
5296,1 gonnellam persam femineam veterem,5,gown,,female,1338,,,Lucca
5297,1 guarnaccham panni paonassi tondam ad femineam veterem,8,surcoat,,female,1338,,,Lucca
5300,1 tunicam femineam veterem albagiam,5,tunic,,female,1338,,,Lucca
5302,1 tunicam albagiam novam,4,tunic,,,1338,,,Lucca
5342,1 baracanum femineum veterem ruptam,5,barracan,,female,1338,,,Lucca
5353,1 mantellum albagium album,4,cloak,,,1338,,,Lucca
5365,1 tunicam panni agniellini feminilem,5,tunic,,female,1338,,,Lucca
5384,1 camisciottum?,2,chemise,camisia,,1338,,,Lucca
5386,1 guarnacciam dimidiatam a domina coloris floris persici et vergati veterem cum pelle vereta alba,15,surcoat,,female,1338,,,Lucca
5440,1 tunicam panni agniellini bianchi femineam,6,tunic,,female,1338,,,Lucca
5453,1 guarnacciam panni sanguinei paonassi sine froda aliqua falem?,9,surcoat,,female,1338,,,Lucca
5455,1 tunicam panni celestii falem? magnam fregiatam,7,tunic,,female,1338,,,Lucca
5512,1 tunicam panni albagi maschilem,5,tunic,,male,1338,,,Lucca
5560,1 guarnacciam femineam coloris sanguinis,5,surcoat,,female,1338,,,Lucca
5581,1 tunicam femineam rotundam coloris persi bruni sanam et usatam,10,tunic,,female,1338,,,Lucca
5582,1 tunicam persam maschilem usatam,5,tunic,,male,1338,,,Lucca
5587,1 mantellum a domina blovetti?? nigri foderatum sindonis giallo stracciato,10,cloak,,female,1338,,,Lucca
5588,1 corsitium paonasssi a domina sine fodera,7,jacket,,female,1338,,,Lucca
5607,1 mantellum de sargia blona frodatum sindone viride de domina,10,cloak,,female,1338,,,Lucca
5637,1 guarnacciam femineam panni lani coloris [blank] foderatam vario,9,surcoat,,female,1338,,,Lucca
5638,1 gonellam dimidiatam coloris vermilii et viridis foretanescam ad usum femine,11,gown,,female,1338,,,Lucca
5644,1 tunicam panni virgati maschile,5,tunic,,male,1338,,,Lucca
5645,1 tunicam panni albagii affasiatam,5,tunic,,,1338,,,Lucca
5681,1 guarnacciam femineam albagiam nigram veteram sine fodera,8,surcoat,,female,1338,,,Lucca
5697,1 tunicam persam maschilem cum 65 maspillis de argento minutis,10,tunic,,male,1338,,,Lucca
5699,1 guarnellum,2,guarnellum,,,1338,,,Lucca
5700,1 tunicam,2,tunic,,,1338,,,Lucca
5748,1 guarnellum album ad usum domine usatum,7,guarnellum,,female,1338,,,Lucca
5750,1 camisiam usatam ad dorsum femineum,6,chemise,camisia,female,1338,,,Lucca
5772,1 tunicam mischiam maschilem,4,tunic,,male,1338,,,Lucca
5773,1 tunicam panni blodi femineam,5,tunic,,female,1338,,,Lucca
5774,1 tunicam panni persi,4,tunic,,,1338,,,Lucca
5776,1 guarnellum femineum,3,guarnellum,,female,1338,,,Lucca
5777,1 camisciottum panni lini,4,chemise,camisia,,1338,,,Lucca
5779,1 corsitium panni blodi,4,jacket,,,1338,,,Lucca
5845,1 gonellam blavam maschilem usatam,5,gown,,male,1338,,,Lucca
5857,1 tunicam femineam traynante? coloris biodi fregiatam et usatam,9,tunic,,female,1338,,,Lucca
5858,1 tunicam persam veterem femineam,5,tunic,,female,1338,,,Lucca
5862,1 gonellam blonam claram ab homine cum bottonibus de panno,10,gown,,male,1338,,,Lucca
5869,1 guarnellum indichum de lino femineum,6,guarnellum,,female,1338,,,Lucca
5870,1 guarnellum femineum album,4,guarnellum,,female,1338,,,Lucca
5871,1 gonnellam vergatam femineam,4,gown,,female,1338,,,Lucca
5875,1 corsitium panni celestri femineum frodatum de pelle alba,9,jacket,,female,1338,,,Lucca
5876,1 guarnellum femineum,3,guarnellum,,female,1338,,,Lucca
5877,1 tunicam panni persi maschilem,5,tunic,,male,1338,,,Lucca
5878,1 corsitium panni celestri femineum,5,jacket,,female,1338,,,Lucca
5882,1 corsitium dimidiatum femineum,4,jacket,,female,1338,,,Lucca
5883,1 tunicam panni blodi maschilem,5,tunic,,male,1338,,,Lucca
5884,1 baracanum femineum ad cordellatum,5,barracan,,female,1338,,,Lucca
5886,1 corsitium panni persi femineum,5,jacket,,female,1338,,,Lucca
5887,1 guarnellum ad cordellatum femineum,5,guarnellum,,female,1338,,,Lucca
5891,1 baracanum indicum maschilem,4,barracan,,male,1338,,,Lucca
5895,1 tunicam panni mischi femineam,5,tunic,,female,1338,,,Lucca
5896,1 tunicam panni viridis femineam,5,tunic,,female,1338,,,Lucca
5897,1 tunicam panni viridis femineam fregiatam,6,tunic,,female,1338,,,Lucca
5898,1 tunicam panni viridis femineam,5,tunic,,female,1338,,,Lucca
5901,1 guarnachiam panni blodi maschile,5,surcoat,,male,1338,,,Lucca
5902,1 tunicam dicti panni (blodei),5,tunic,,,1338,,,Lucca
5906,1 tunicam panni bruni femineam,5,tunic,,female,1338,,,Lucca
5907,1 baracanum ad cordellatum feminum,5,barracan,,female,1338,,,Lucca
5911,1 tunicam panni persi femineam,5,tunic,,female,1338,,,Lucca
5913,1 guarnachiam femineam panni blodi dimidiatam vidz sanguinis et blodi,10,surcoat,,female,1338,,,Lucca
5914,1 guarnellum femineum sine manicis,5,guarnellum,,female,1338,,,Lucca
5919,1 corsitium panni viridis femineum,5,jacket,,female,1338,,,Lucca
5921,1 baracanum ad cordellatum femineum novum,6,barracan,,female,1338,,,Lucca
5922,1 corsitium panni celestri femineum,5,jacket,,female,1338,,,Lucca
5923,1 corsitium feminum panni paonassi fregiatum,6,jacket,,female,1338,,,Lucca
5924,1 corsitium panni persi femineam,5,jacket,,female,1338,,,Lucca
5925,1 corsitium panni blodi femineum veterem,6,jacket,,female,1338,,,Lucca
5929,1 guarnachiam panni mischi rubey femineam,6,surcoat,,female,1338,,,Lucca
5930,1 tunicam panni celesti femineam,5,tunic,,female,1338,,,Lucca
5931,1 guarnellum femineum ad cordellatum,5,guarnellum,,female,1338,,,Lucca
5933,1 tunicam panni viridis maschile,5,tunic,,male,1338,,,Lucca
5937,1 tunicam panni paonassi maschilem,5,tunic,,male,1338,,,Lucca
5938,1 corsitium panni rubey femineum,5,jacket,,female,1338,,,Lucca
5939,1 corsitium panni paonassi femineum,5,jacket,,female,1338,,,Lucca
5941,1 mantellum factum ad modum tedeschinum panni dimidiati,8,cloak,,,1338,,,Lucca
5942,1 corsitium panni viridis femineum frodatum de pelle alba,9,jacket,,female,1338,,,Lucca
5953,1 corsitium panni dimidiati femineum,5,jacket,,female,1338,,,Lucca
5954,1 tunicam panni persi femineam,5,tunic,,female,1338,,,Lucca
5959,1 corsitium panni celestri froderatum,5,jacket,,,1338,,,Lucca
5962,1 guarnellum maschilem,3,guarnellum,,male,1338,,,Lucca
5965,1 guarnellum ad cordellatum femineum,5,guarnellum,,female,1338,,,Lucca
5968,1 corsitium panni persi femineum,5,jacket,,female,1338,,,Lucca
5969,1 corsitium panni celestri frodatum de pelle alba,8,jacket,,,1338,,,Lucca
5978,1 tunicam panni viridis maschile,5,tunic,,male,1338,,,Lucca
5979,1 corsitium panni persi,4,jacket,,,1338,,,Lucca
5980,1 tunicam panni persi femineam,5,tunic,,female,1338,,,Lucca
5981,1 tunicam panni persi femineam,5,tunic,,female,1338,,,Lucca
5982,1 baracanum femineum,3,barracan,,female,1338,,,Lucca
5983,1 tunicam panni albi,4,tunic,,,1338,,,Lucca
5990,1 tunicam,2,tunic,,,1338,,,Lucca
5991,1 guarnachiam femineam panni mischi,5,surcoat,,female,1338,,,Lucca
5992,1 mantellum panni viridis,4,cloak,,,1338,,,Lucca
5993,1 mantellum dupplium panni schaccati,5,cloak,,,1338,,,Lucca
5994,1 tunicam panni albagii maschile fractam,6,tunic,,male,1338,,,Lucca
5996,1 tunicam panni frateschi maschilem (franceschi?),6,tunic,,male,1338,,,Lucca
5997,1 tunicam panni persi fractam,5,tunic,,,1338,,,Lucca
5998,1 tunicam panni mischi femineam cum maspillis 36 argenti,9,tunic,,female,1338,,,Lucca
5999,1 mantellum panni blodi maschilem,5,cloak,,male,1338,,,Lucca
6013,1 mantellum panni viridis tedeschinum,5,cloak,,,1338,,,Lucca
6015,1 tunicam panni persi femineam,5,tunic,,female,1338,,,Lucca
6016,1 tunicam panni dimidiati femineam,5,tunic,,female,1338,,,Lucca
6017,1 guarnellum femineum,3,guarnellum,,female,1338,,,Lucca
6018,1 guarnellum panni tinti,4,guarnellum,,,1338,,,Lucca
6023,1 baracanum ad cordellatis femineam,5,barracan,,female,1338,,,Lucca
6040,1 tunicam panni dimidiati bloda et rubea femineam,8,tunic,,female,1338,,,Lucca
6098,1 tunicam panni bloni maschilem,5,tunic,,male,1338,,,Lucca
6099,1 corsitium panni blodi de homine pellipiatum pelle alba vetere et racta,12,jacket,,male,1338,,,Lucca
6100,1 guarnellum album de homine veterem,6,guarnellum,,male,1338,,,Lucca
6107,1 camisciam veterem tristem et pauci valoris,7,chemise,camisia,,1338,,,Lucca
6124,1 guarnacciam panni blodi de homine pellipiatam pelle alba veterem,10,surcoat,,male,1338,,,Lucca
6160,1 tunicam et 1 guarnacciam femineas magnas coloris biodi frodata de vario dicta guarnaccia et fregiatas fregis genonesibus,18,tunic,,female,1338,,,Lucca
6186,3 camisias,2,chemise,camisia,,1338,,,Lucca
6193,1 guarnellum panni viridis,4,guarnellum,,,1338,,,Lucca
6239,1 corsitium panni dimidiatum coloris paonassi et rubey frodratum pelle alba,11,jacket,,,1338,,,Lucca
6240,1 camisciam femineam,3,chemise,camisia,female,1338,,,Lucca
6263,1 tunicam virgatam femineam veterem et fractam,7,tunic,,female,1338,,,Lucca
6279,1 camisciam femineam,3,chemise,camisia,female,1338,,,Lucca
6280,1 camisciam filie dicte Ghite,5,chemise,camisia,female,1338,,,Lucca
6281,1 camisciam femineam,3,chemise,camisia,female,1338,,,Lucca
6282,1 tunicam femineam dimidiatam,4,tunic,,female,1338,,,Lucca
6285,1 tunicam albagiam femineam,4,tunic,,female,1338,,,Lucca
6298,1 corsitium panni albagii de lino veterem pellipiatum pelle bigia vetusta,11,jacket,,,1338,,,Lucca
6299,1 corsitium panni mischiati de homine vetustum pellipiatum pelle bigia vetustum,11,jacket,,male,1338,,,Lucca
6303,1 tunicam panni blodi falem? veterem et fractam,8,tunic,,female,1338,,,Lucca
6305,1 barachanum falem? accordellatum usitatum,5,barracan,,female,1338,,,Lucca
6308,1 guarnellum lini indicum farlem? sine maspillis,7,guarnellum,,female,1338,,,Lucca
6334,1 camisciam,2,chemise,camisia,,1338,,,Lucca
6369,1 guarnacchiam blodam frodatum pelle alba maschilem,7,surcoat,,male,1342,,,Lucca
6370,1 guarnaccham viridem feminilem,4,surcoat,,female,1342,,,Lucca
6371,1 tunicam vermiliam feminilem,4,tunic,,female,1342,,,Lucca
6377,1 tunicam coloris bloni femineam,5,tunic,,female,1342,,,Lucca
6400,1 barracanum stracciatum,3,barracan,,,1342,,,Lucca
6403,1 guarnellum fractum feminilem,4,guarnellum,,female,1342,,,Lucca
6409,1 mantellum,2,cloak,,,1342,,,Lucca
6411,1 tunicam albagiam veterem et fractam,6,tunic,,,1342,,,Lucca
6430,1 corsitium coloris bloni feminilem veterem sine froda,8,jacket,,female,1342,,,Lucca
6440,1 camisiam de pannis taccholini,5,chemise,camisia,,1342,,,Lucca
6452,1 tunicam feminilem dimidiatam fractam coloris tanei et floris persici veterem,11,tunic,,female,1342,,,Lucca
6453,1 tunicam blodam maschilem,4,tunic,,male,1342,,,Lucca
6454,1 tunicam feminilem schacchatam veterem,5,tunic,,female,1342,,,Lucca
6455,1 guarnacciam feminilem dimidiatam cum ventrescha et fregiis circa manicas coloris tanei et floris persici,15,surcoat,,female,1342,,,Lucca
6466,1 tunicam novam albagiam pendent. in colorem brucium? feminilem,9,tunic,,female,1342,,,Lucca
6467,1 tunicam maschilem veterem et fractam,6,tunic,,male,1342,,,Lucca
6475,1 guarnacciam biodam,3,surcoat,,,1342,,,Lucca
6476,1 mantellum eiusdem coloris maschilia usatum,6,cloak,,male,1342,,,Lucca
6477,1 guarnacciam sanguineam feminilem usatam,5,surcoat,,female,1342,,,Lucca
6478,1 tunicam vermiliam femineam magnam et veterem et fractam et fregiatam,11,tunic,,female,1342,,,Lucca
6488,1 tunicam albagiam veterem maschilem,5,tunic,,male,1342,,,Lucca
6498,1 tunicam albagiam femineam,4,tunic,,female,1342,,,Lucca
6511,1 cottardiam albagiam cum froda alba maschilem,7,cotte-hardie,,male,1342,,,Lucca
6512,1 gonellam dimidiatam veterem et maschilem sanguineam ex una parte et ex alia de coloris persici,16,gown,,male,1342,,,Lucca
6527,1 tunicham persiam femineam magnam fregiatam fregiis macth.? (10.jpg),9,tunic,,female,1342,,,Lucca
6528,1 camisciam ad dorsum hominis,5,chemise,camisia,male,1342,,,Lucca
6529,1 camisciam ad dorsum pueri fractam,6,chemise,camisia,,1342,,,Lucca
6532,1 guarnellum femineum veterem album,5,guarnellum,,female,1342,,,Lucca
6533,1 guarnellum femineum album,4,guarnellum,,female,1342,,,Lucca
6536,1 tunicam femineam magnam brunam non dupletum? feminilem,8,tunic,,female,1342,,,Lucca
6537,1 tunicam mischiam rubeam maschilem,5,tunic,,male,1342,,,Lucca
6538,1 guarnacciam de sargia celestra femineam froderatam manicis cum sendado viride et imbasto de sindone giallo,16,surcoat,,female,1342,,,Lucca
6539,1 tunicam maschilem mischeam garofanatam,5,tunic,,male,1342,,,Lucca
6540,1 guarnacciam maschilem coloris mischii foderatam pelle alba,8,surcoat,,male,1342,,,Lucca
6541,1 guarnacciam de sargia maschilem dimidiatam unus latus sargie scherlatte et aliud latus sargie paonasse foderatam sindone alba virgata,19,surcoat,,male,1342,,,Lucca
6542,1 mantellum tedeschinum coloris paonassi,5,cloak,,,1342,,,Lucca
6556,1 guarnellum album feminilem veterem,5,guarnellum,,female,1342,,,Lucca
6557,1 tunicam brunam feminilem veterem,5,tunic,,female,1342,,,Lucca
6558,1 tunicam ad fascios? vidz dimidiatos et dimidiatam coloris blavi,10,tunic,,,1342,,,Lucca
6559,1 tunicam tintam feminilem coloris bruni,6,tunic,,female,1342,,,Lucca
6560,1 guarnachiam femineam dimidiatam frodatam penna alba 1 latus coloris arancigni? et alium dimidiatam rogat.?,15,surcoat,,female,1342,,,Lucca
6569,1 baracanum maschilem veterem,4,barracan,,male,1342,,,Lucca
6588,1 tunicam et 1 guarnacciam femineas sponsalitias magnas coloris scherlactini frodatas guarnaccia de vario et tunica existenti cum 37 maspillis argenti auriati parvis et scampatis,25,tunic,,female,1342,,,Lucca
6589,1 tunicam et 1 guarnacciam feminiles magna coloris rosei ex uno latere et vermilii ex alio foderatas ventrescha cum fregiis aureis larghectis per girum et tunica cum fregiis strictis per girum cum ft? smalto ad guarnacciam argenteam et unum saorhum,40,tunic,,female,1342,,,Lucca
6590,1 tunicam maschilem coloris mandolati,5,tunic,,male,1342,,,Lucca
6591,1 mantellum eiusdem panni [coloris mandolati] ad circias frodatum de sindone viride,12,cloak,,,1342,,,Lucca
6592,1 guarnacciam mischiam panni mischii quasi sanguine maschilem,8,surcoat,,male,1342,,,Lucca
6593,1 tunicam feminilem dimidiatam ex uno latere coloris tanei et ex alia coloris rossceti et veterem,16,tunic,,female,1342,,,Lucca
6597,1 guarnellum album accordellatum feminilem,5,guarnellum,,female,1342,,,Lucca
6599,1 guarnellum album feminilem fractum,5,guarnellum,,female,1342,,,Lucca
6600,1 guarnellum album femineum tristem,5,guarnellum,,female,1342,,,Lucca
6602,1 tunica persa feminea tonda,5,tunic,,female,1342,,,Lucca
6604,1 guarnacciam femineam coloris persi fodratam pelle veteram,8,surcoat,,female,1342,,,Lucca
6605,1 tunicam femineam persii coloris veterm,6,tunic,,female,1342,,,Lucca
6606,1 camisciam veterem maschilem,4,chemise,camisia,male,1342,,,Lucca
6618,1 tunicam blodam fractam maschilem,5,tunic,,male,1342,,,Lucca
6619,1 mantellum duplum sanguineum et vermilionem mischium,7,cloak,,,1342,,,Lucca
6623,1 tunicam albagiam maschilem veterem,5,tunic,,male,1342,,,Lucca
6624,1 tunicam blodam femineam fractam,5,tunic,,female,1342,,,Lucca
6625,1 tunicam veterem albagiam,4,tunic,,,1342,,,Lucca
6626,1 tunicam albagiam feminilem,4,tunic,,female,1342,,,Lucca
6627,1 baracanum femineum veterem,4,barracan,,female,1342,,,Lucca
6630,1 baracanum femineum veterem,4,barracan,,female,1342,,,Lucca
6655,1 mantellum ad dominam de sargia frodata de sindone viride,10,cloak,,female,1342,,,Lucca
6656,1 guarnacciam veterem sanguineam veterem,5,surcoat,,,1342,,,Lucca
6675,1 farsitiam veteram,3,doublet,,,1342,,,Lucca
6676,1 [farsitiam] novam non completam de bucchanum?,7,doublet,,,1342,,,Lucca
6695,1 guarnellum de lino,4,guarnellum,,,1342,,,Lucca
6708,1 camisiam maschilem,3,chemise,camisia,male,1342,,,Lucca
6712,1 corsitium panni mischi maschilem foderatum penna alba,8,jacket,,male,1342,,,Lucca
6713,1 tunicam dicti panni (mischi),5,tunic,,,1342,,,Lucca
6730,1 tunicam novam albagiam maschilem,5,tunic,,male,1342,,,Lucca
6761,1 corsitium albagium foderatum penna alba maschilem,7,jacket,,male,1342,,,Lucca
6762,1 guarnellum maschilem,3,guarnellum,,male,1342,,,Lucca
6764,1 guarnellum tintum feminilem,4,guarnellum,,female,1342,,,Lucca
6784,1 farsitiam novam,3,doublet,,,1342,,,Lucca
6785,1 farsitium,2,doublet,,,1342,,,Lucca
6786,1 tunicam taccholinam maschilem,4,tunic,,male,1342,,,Lucca
6787,1 corsitium miscium maschilem dimidiatum,5,jacket,,male,1342,,,Lucca
6788,1 tunicam dimidiatum maschilem frodatum panno lino indico,8,tunic,,male,1342,,,Lucca
6789,2 tunicas parvas franceschas,4,tunic,,,1342,,,Lucca
6791,1 tunicam coloris viridem maschilem,5,tunic,,male,1342,,,Lucca
6792,1 tunicam taccholinam maschilem,4,tunic,,male,1342,,,Lucca
6793,1 tunicam albagiam maschilem,4,tunic,,male,1342,,,Lucca
6794,1 guarnellum plo.? feminilem,4,guarnellum,,female,1342,,,Lucca
6797,1 guarnacchiam viridem frodatam,4,surcoat,,,1342,,,Lucca
6798,1 tunicam dicti panni [viridem frodatam],6,tunic,,,1342,,,Lucca
6799,1 mantellum duplum viridem et vermilionem maschilem,7,cloak,,male,1342,,,Lucca
6800,1 tunicam vermilionem maschilem,4,tunic,,male,1342,,,Lucca
6801,1 cottarditam camellinam maschilem,4,cotte-hardie,,male,1342,,,Lucca
6802,2 guarnelle maschile,3,guarnellum,,male,1342,,,Lucca
6803,2 cottarditas maschiles coloris mischii frodatas,6,cotte-hardie,,male,1342,,,Lucca
6804,1 mantellum dicti panni [coloris mischii],6,cloak,,,1342,,,Lucca
6805,1 corsitium persum feminilem,4,jacket,,female,1342,,,Lucca
6806,1 corsitium coloris sanguinei feminilem,5,jacket,,female,1342,,,Lucca
6807,1 mantellum de sargie feminilem frodatum de sindone veteri,9,cloak,,female,1342,,,Lucca
6809,3 guarnellee feminile,3,guarnellum,,female,1342,,,Lucca
6810,1 guarnacchiam et 1 tunicam coloris mischi rosseti feminiles et ipsam guarnacchiam frodatam de conillio,15,surcoat,,female,1342,,,Lucca
6811,1 mantellum de sargia feminilem frodatum de sindone schacato,9,cloak,,female,1342,,,Lucca
6812,1 tunicam dimidiatam feminilem frodatam,5,tunic,,female,1342,,,Lucca
6813,2 tunicas coloris blavi feminiles,5,tunic,,female,1342,,,Lucca
6814,1 tunicam et 1 guarnachiam de sargia feminiles,8,tunic,,female,1342,,,Lucca
6836,1 camisiam et mutand. maschilem,5,chemise,camisia,male,1342,,,Lucca
6837,14 feminiles camisie?,3,chemise,camisia,female,1342,,,Lucca
6843,4 tuniche puerorum maschiles,4,tunic,,male,1342,,,Lucca
6848,1 baracanum femineum,3,barracan,,female,1342,,,Lucca
6850,1 tunicam veterem,3,tunic,,,1342,,,Lucca
6851,1 camisciam veterem,3,chemise,camisia,,1342,,,Lucca
6852,1 camisiam novam,3,chemise,camisia,,1342,,,Lucca
6861,1 tunicam blodam feminilem fractam et veterem,7,tunic,,female,1342,,,Lucca
6863,1 corsitium femineum folderatum de penna alba fregiatum de fregiis aureis,11,jacket,,female,1342,,,Lucca
6864,1 tunicam femineam blodam,4,tunic,,female,1342,,,Lucca
6865,1 tunicam viridem feminilem,4,tunic,,female,1342,,,Lucca
6869,1 corsitium feminilem panni bruni foderatum in imbusco de panno lineo nigro vel quasi,14,jacket,,female,1342,,,Lucca
6870,1 mantellum de sargia indica celesti quasi novum ad usum domine foderatum sindone viride et profilatum de fregiattis de auro fino,21,cloak,,female,1342,,,Lucca
6871,1 mantellum ad usum domine de panno saie brune foderatum sindone gialle veterem,13,cloak,,female,1342,,,Lucca
6872,1 tunicam maschilem de panno celesti,6,tunic,,male,1342,,,Lucca
6903,1 baracanum accordellatum feminilem,4,barracan,,female,1342,,,Lucca
6907,1 guarnacciam ad dorsum mulieris magnam coloris accolley veterem,9,surcoat,,female,1342,,,Lucca
6908,1 tunicam ad dorsum mulieris sine manicis veterem coloris mischii bruni vel quasi,13,tunic,,female,1342,,,Lucca
6919,1 gonellam vergatam veterem et delaceratam,6,gown,,,1342,,,Lucca
6920,1 tunicam feminilem schaccatam veterem,5,tunic,,female,1342,,,Lucca
6922,1 corsitium feminilem schaccatellum? sine fodera,6,jacket,,female,1342,,,Lucca
6923,1 mantellum ad capuceum panni fra[n]ceschi magnum veterem,8,cloak,,,1342,,,Lucca
6938,1 tunicam albagiam feminilem,4,tunic,,female,1342,,,Lucca
6939,1 tunicam coloris bloni feminile,5,tunic,,female,1342,,,Lucca
6940,1 camisciam feminilem,3,chemise,camisia,female,1342,,,Lucca
6941,1 tunicam vermilionem maschilem,4,tunic,,male,1342,,,Lucca
6990,1 mantellum de sargia blodi frodatum de sindone viride veteri,10,cloak,,,1342,,,Lucca
6991,1 tunicam et 1 guarnacciam dimidiatam fodorata de vario,9,tunic,,,1342,,,Lucca
6992,1 tunicam dimidiatam tondam,4,tunic,,,1342,,,Lucca
6993,1 guarnaccia ad fascias? foderatam penna veterea,7,surcoat,,,1342,,,Lucca
6994,1 guarnacciam taneam fossum? de vario fodratum?,7,surcoat,,,1342,,,Lucca
6995,1 guarnacciam de sargia dimidiatam tondam,6,surcoat,,,1342,,,Lucca
6997,2 guarnellos feminiles veteres,4,guarnellum,,female,1342,,,Lucca
6998,4 camicias feminiles veteres,4,chemise,camisia,female,1342,,,Lucca
6999,1 tunicam et 1 guarnacciam mischia maschiles foderatas de penna crispa?,11,tunic,,male,1342,,,Lucca
7000,1 cottarditam et 1 mantellum maschilem dimidatum foderatum penna et uno capuceo dupl.,13,cotte-hardie,,,1342,,,Lucca
7001,1 guarnacchettam albam foderatam penna nigre,6,surcoat,,,1342,,,Lucca
7002,1 mantellum duplum mischium album,5,cloak,,,1342,,,Lucca
7003,1 tunicam mischiam,3,tunic,,,1342,,,Lucca
7006,1 corsitium veterum rossectum delaceratum,5,jacket,,,1342,,,Lucca
7009,6 farsitia vetera?,3,doublet,,,1342,,,Lucca
7022,1 mantellum maschilem coloris viridis veterem et fractum,8,cloak,,male,1342,,,Lucca
7023,1 guarnacciam feminilem coloris sanguiney,5,surcoat,,female,1342,,,Lucca
7024,1 tunicam maschilem coloris mischii,5,tunic,,male,1342,,,Lucca
7025,1 guarnacciam ad dorsum hominis quasi novam panni mischii rossecti quasi novi foderatam pelle alba,15,surcoat,,male,1342,,,Lucca
7026,1 corsitum feminilem panni mischi sanguinei fodratum pelle nigro,9,jacket,,female,1342,,,Lucca
7027,1 tunicham maschilem coloris sanguinei,5,tunic,,male,1342,,,Lucca
7028,1 tunicham tondam feminilem coloris rossecti,6,tunic,,female,1342,,,Lucca
7029,1 tunicham tondam feminilem panni mischii paonassi,7,tunic,,female,1342,,,Lucca
7030,1 mantellum tedeschinum panni mischi soguit.?,6,cloak,,,1342,,,Lucca
7031,1 mantellum feminilem coloris fisii? fodratum syndone gialla,8,cloak,,female,1342,,,Lucca
7032,1 tunicham maschilem panni mischii ardacine.?,6,tunic,,male,1342,,,Lucca
7033,1 tunicham et 1 corsitium maschiles panni mischi sanguinei,9,tunic,,male,1342,,,Lucca
7066,1 tunicam tondam in bastitam?,5,tunic,,,1342,,,Lucca
7067,1 guarnacciam magnam de donna coloris celesti clari,8,surcoat,,female,1342,,,Lucca
7070,1 tunicam feminilem celesti,4,tunic,,female,1342,,,Lucca
7071,1 tunica viridem maschilem fractam,5,tunic,,male,1342,,,Lucca
7072,1 tunicam albagiam albam fractam maschilem,6,tunic,,male,1342,,,Lucca
7082,1 camisciam maschilem,3,chemise,camisia,male,1342,,,Lucca
7129,1 tunicam feminilem fregiatam coloris celesti,6,tunic,,female,1342,,,Lucca
7130,1 tunicam feminilem celeste,4,tunic,,female,1342,,,Lucca
7131,1 tunicam celesti maschilem,4,tunic,,male,1342,,,Lucca
