id,date_of_plunder,town,lat,lon,object,category
"2481","09 February, 1335","Lunata","43.856164","10.564129","millet","foodstuffs"
"3844","03 October, 1335","Lunata","43.856164","10.564129","panic","foodstuffs"
"4413","19 May, 1338","Lunata","43.856164","10.564129","gown","clothing"
"4781","05 July, 1338","Lunata","43.856164","10.564129","grain","foodstuffs"
"4941","01 August, 1338","Lunata","43.856164","10.564129","grain","foodstuffs"
"4942","01 August, 1338","Lunata","43.856164","10.564129","lupins","fodder"
"4944","01 August, 1338","Lunata","43.856164","10.564129","straw","fodder"
"5088","18 August, 1338","Lunata","43.856164","10.564129","lupins","fodder"
"5089","18 August, 1338","Lunata","43.856164","10.564129","millet","foodstuffs"
"5100","18 August, 1338","Lunata","43.856164","10.564129","millet","foodstuffs"
"6234","17 December, 1338","Lunata","43.856164","10.564129","panic","foodstuffs"
"6235","17 December, 1338","Lunata","43.856164","10.564129","fava beans","foodstuffs"
"6236","17 December, 1338","Lunata","43.856164","10.564129","beans","foodstuffs"
"62","13 January, 1333","Maggiano","43.85586","10.413661","mattress","furniture"
"63","13 January, 1333","Maggiano","43.85586","10.413661","feather pillow","linens"
"66","13 January, 1333","Maggiano","43.85586","10.413661","plank","materials"
"427","09 February, 1333","Maggiano","43.85586","10.413661","pan","tools and implements"
"428","09 February, 1333","Maggiano","43.85586","10.413661","barracan","clothing"
"537","13 February, 1333","Maggiano","43.85586","10.413661","wine","foodstuffs"
"1215","22 May, 1334","Maggiano","43.85586","10.413661","flax","materials"
"1216","22 May, 1334","Maggiano","43.85586","10.413661","pick","tools and implements"
"1587","19 July, 1334","Maggiano","43.85586","10.413661","lupins","fodder"
"2014","30 August, 1334","Maggiano","43.85586","10.413661","panic","foodstuffs"
"2069","01 September, 1334","Maggiano","43.85586","10.413661","sorghum","foodstuffs"
"2070","01 September, 1334","Maggiano","43.85586","10.413661","sorghum","foodstuffs"
"2071","01 September, 1334","Maggiano","43.85586","10.413661","grapes","foodstuffs"
"3402","22 June, 1335","Maggiano","43.85586","10.413661","grain","foodstuffs"
"3602","11 September, 1335","Maggiano","43.85586","10.413661","Grapes","foodstuffs"
"3650","15 September, 1335","Maggiano","43.85586","10.413661","Grapes","foodstuffs"
"3670","16 September, 1335","Maggiano","43.85586","10.413661","coverlet","linens"
"3671","16 September, 1335","Maggiano","43.85586","10.413661","millet","foodstuffs"
"3910","11 October, 1335","Maggiano","43.85586","10.413661","wine","foodstuffs"
"3911","11 October, 1335","Maggiano","43.85586","10.413661","wine","foodstuffs"
"3912","11 October, 1335","Maggiano","43.85586","10.413661","wine","foodstuffs"
"6902","20 November, 1342","Maggiano","43.85586","10.413661","fava beans","foodstuffs"
"6903","20 November, 1342","Maggiano","43.85586","10.413661","barracan","clothing"
"6904","20 November, 1342","Maggiano","43.85586","10.413661","net","equipment"
"7284","11 December, 1342","Maggiano","43.85586","10.413661","manure","materials"
"7285","11 December, 1342","Maggiano","43.85586","10.413661","wood","materials"
"7288","11 December, 1342","Maggiano","43.85586","10.413661","wine","foodstuffs"
"7635","30 August, 1334","Maggiano","43.85586","10.413661","sorghum","foodstuffs"
"585","02 March, 1333","Mammoli","43.903888","10.503062","donkey","animal"
"5351","30 August, 1338","Mammoli","43.903888","10.503062","millet","foodstuffs"
"5352","30 August, 1338","Mammoli","43.903888","10.503062","tablecloth","linens"
"5353","30 August, 1338","Mammoli","43.903888","10.503062","cloak","clothing"
"5354","30 August, 1338","Mammoli","43.903888","10.503062","axe","tools and implements"
"6300","30 December, 1338","Mammoli","43.903888","10.503062","olive oil","foodstuffs"
"6301","30 December, 1338","Mammoli","43.903888","10.503062","olives","foodstuffs"
"6305","30 December, 1338","Mammoli","43.903888","10.503062","barracan","clothing"
"716","21 March, 1333","Marlia","43.893625","10.560212","horse","animal"
"1137","18 December, 1333","Marlia","43.893625","10.560212","wine","foodstuffs"
"1259","29 May, 1334","Marlia","43.893625","10.560212","millet","foodstuffs"
"1315","22 June, 1334","Marlia","43.893625","10.560212","grain","foodstuffs"
"2059","30 August, 1334","Marlia","43.893625","10.560212","millet","foodstuffs"
"2266","03 September, 1334","Marlia","43.893625","10.560212","sheet","linens"
"2267","03 September, 1334","Marlia","43.893625","10.560212","guarnellum","clothing"
"2405","29 January, 1335","Marlia","43.893625","10.560212","millet","foodstuffs"
"2406","29 January, 1335","Marlia","43.893625","10.560212","sorghum","foodstuffs"
"2486","13 February, 1335","Marlia","43.893625","10.560212","wine","foodstuffs"
"2693","08 March, 1335","Marlia","43.893625","10.560212","panic","foodstuffs"
"2694","08 March, 1335","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"3156","11 May, 1335","Marlia","43.893625","10.560212","plank","materials"
"3612","15 September, 1335","Marlia","43.893625","10.560212","grain","foodstuffs"
"3613","15 September, 1335","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"3737","20 September, 1335","Marlia","43.893625","10.560212","millet","foodstuffs"
"4104","30 October, 1335","Marlia","43.893625","10.560212","wine","foodstuffs"
"4629","25 June, 1338","Marlia","43.893625","10.560212","sheet","linens"
"4838","21 July, 1338","Marlia","43.893625","10.560212","grain","foodstuffs"
"5005","10 August, 1338","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"5006","10 August, 1338","Marlia","43.893625","10.560212","grain","foodstuffs"
"5007","10 August, 1338","Marlia","43.893625","10.560212","grain","foodstuffs"
"5008","10 August, 1338","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"5010","10 August, 1338","Marlia","43.893625","10.560212","linen","materials"
"5173","25 August, 1338","Marlia","43.893625","10.560212","hay","fodder"
"5293","05 September, 1338","Marlia","43.893625","10.560212","millet","foodstuffs"
"5294","05 September, 1338","Marlia","43.893625","10.560212","grapes","foodstuffs"
"5838","22 November, 1338","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"5840","22 November, 1338","Marlia","43.893625","10.560212","panic","foodstuffs"
"5843","22 November, 1338","Marlia","43.893625","10.560212","manure","materials"
"6164","21 November, 1338","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"6166","21 November, 1338","Marlia","43.893625","10.560212","beans","foodstuffs"
"6471","27 September, 1342","Marlia","43.893625","10.560212","grain","foodstuffs"
"6548","04 November, 1342","Marlia","43.893625","10.560212","wine","foodstuffs"
"6549","04 November, 1342","Marlia","43.893625","10.560212","wine","foodstuffs"
"6551","04 November, 1342","Marlia","43.893625","10.560212","wine","foodstuffs"
"6552","04 November, 1342","Marlia","43.893625","10.560212","millet","foodstuffs"
"6553","04 November, 1342","Marlia","43.893625","10.560212","fava beans","foodstuffs"
"6555","04 November, 1342","Marlia","43.893625","10.560212","box","containers"
"7640","30 August, 1334","Marlia","43.893625","10.560212","panic","foodstuffs"
"739","13 March, 1333","Massa","44.034823","10.147989","wine","foodstuffs"
"2202","13 November, 1334","Massa","44.034823","10.147989","panic","foodstuffs"
"4372","09 May, 1338","Massa","44.034823","10.147989","pan","tools and implements"
"6148","08 December, 1338","Massa","44.034823","10.147989","cattle","animal"
"6169","12 December, 1338","Massa","44.034823","10.147989","flax","materials"
"6170","12 December, 1338","Massa","44.034823","10.147989","mortar","tools and implements"
"6171","12 December, 1338","Massa","44.034823","10.147989","iron","materials"
"6296","30 December, 1338","Massa","44.034823","10.147989","debt","money"
"406","07 February, 1333","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"407","07 February, 1333","Massa Macinaia","43.804586","10.5444","pick","tools and implements"
"1193","22 December, 1333","Massa Macinaia","43.804586","10.5444","anvil","tools and implements"
"1510","01 July, 1334","Massa Macinaia","43.804586","10.5444","coverlet","linens"
"1846","18 August, 1334","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"1847","18 August, 1334","Massa Macinaia","43.804586","10.5444","calf","animal"
"2123","31 August, 1334","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"2217","01 December, 1334","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"3462","28 June, 1335","Massa Macinaia","43.804586","10.5444","tablecloth","linens"
"3463","28 June, 1335","Massa Macinaia","43.804586","10.5444","barracan","clothing"
"3516","28 June, 1335","Massa Macinaia","43.804586","10.5444","grain","foodstuffs"
"3788","25 September, 1335","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"3789","25 September, 1335","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"3790","25 September, 1335","Massa Macinaia","43.804586","10.5444","grain","foodstuffs"
"3792","25 September, 1335","Massa Macinaia","43.804586","10.5444","straw","materials"
"4041","22 October, 1335","Massa Macinaia","43.804586","10.5444","barracan","clothing"
"4148","27 October, 1335","Massa Macinaia","43.804586","10.5444","chestnuts","foodstuffs"
"4149","27 October, 1335","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"4151","27 October, 1335","Massa Macinaia","43.804586","10.5444","panic","foodstuffs"
"4995","01 August, 1338","Massa Macinaia","43.804586","10.5444","donkey","animal"
"6132","13 December, 1338","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"6135","13 December, 1338","Massa Macinaia","43.804586","10.5444","panic","foodstuffs"
"6137","13 December, 1338","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"6139","13 December, 1338","Massa Macinaia","43.804586","10.5444","hay","fodder"
"6140","13 December, 1338","Massa Macinaia","43.804586","10.5444","straw","fodder"
"6447","19 September, 1342","Massa Macinaia","43.804586","10.5444","millet","foodstuffs"
"7254","04 December, 1342","Massa Macinaia","43.804586","10.5444","unclear","unclear"
"7256","04 December, 1342","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"429","07 February, 1333","Massa Macinaia","43.804586","10.5444","anvil","tools and implements"
"430","07 February, 1333","Massa Macinaia","43.804586","10.5444","hammer","tools and implements"
"433","07 February, 1333","Massa Macinaia","43.804586","10.5444","wine","foodstuffs"
"7633","18 August, 1334","Massa Macinaia","43.804586","10.5444","sorghum","foodstuffs"
"2268","07 January, 1335","Massa Pisana","43.812548","10.487026","debt","money"
"3236","08 June, 1335","Massa Pisana","43.812548","10.487026","donkey","animal"
"4094","27 October, 1335","Massa Pisana","43.812548","10.487026","beans","foodstuffs"
"4095","27 October, 1335","Massa Pisana","43.812548","10.487026","fava beans","foodstuffs"
"4096","27 October, 1335","Massa Pisana","43.812548","10.487026","millet","foodstuffs"
"4097","27 October, 1335","Massa Pisana","43.812548","10.487026","panic","foodstuffs"
"4098","27 October, 1335","Massa Pisana","43.812548","10.487026","flax","materials"
"4099","27 October, 1335","Massa Pisana","43.812548","10.487026","wine","foodstuffs"
"4100","27 October, 1335","Massa Pisana","43.812548","10.487026","sorghum","foodstuffs"
"4669","27 June, 1338","Massa Pisana","43.812548","10.487026","tunic","clothing"
"4670","27 June, 1338","Massa Pisana","43.812548","10.487026","tablecloth","linens"
"4707","07 July, 1338","Massa Pisana","43.812548","10.487026","grain","foodstuffs"
"5571","23 October, 1338","Massa Pisana","43.812548","10.487026","wine","foodstuffs"
"5572","23 October, 1338","Massa Pisana","43.812548","10.487026","wine","foodstuffs"
"5574","23 October, 1338","Massa Pisana","43.812548","10.487026","panic","foodstuffs"
"6513","12 October, 1342","Massa Pisana","43.812548","10.487026","millet","foodstuffs"
"6522","27 October, 1342","Massa Pisana","43.812548","10.487026","wine","foodstuffs"
"6669","12 November, 1342","Massa Pisana","43.812548","10.487026","debt","money"
"54","9 January, 1333","Massaciuccoli","43.834615","10.360477","net","equipment"
"55","9 January, 1333","Massaciuccoli","43.834615","10.360477","tunic","clothing"
"4187","24 November, 1335","Massaciuccoli","43.834615","10.360477","fishnet","unclear"
"4188","22 April, 1335","Massaciuccoli","43.834615","10.360477","fishnet","tools and implements"
"5205","21 August, 1338","Massaciuccoli","43.834615","10.360477","fishnet","tools and implements"
"6527","15 October, 1342","Massaciuccoli","43.834615","10.360477","tunic","clothing"
"6528","15 October, 1342","Massaciuccoli","43.834615","10.360477","chemise","clothing"
"6529","15 October, 1342","Massaciuccoli","43.834615","10.360477","chemise","clothing"
"6530","15 October, 1342","Massaciuccoli","43.834615","10.360477","linen","materials"
"6531","15 October, 1342","Massaciuccoli","43.834615","10.360477","sheet","linens"
"6532","15 October, 1342","Massaciuccoli","43.834615","10.360477","guarnellum","clothing"
"6533","15 October, 1342","Massaciuccoli","43.834615","10.360477","guarnellum","clothing"
"1985","28 August, 1334","Mastiano","43.910796","10.489255","mattress","furniture"
"1986","28 August, 1334","Mastiano","43.910796","10.489255","sheet","linens"
"1987","28 August, 1334","Mastiano","43.910796","10.489255","coverlet","linens"
"2230","03 December, 1334","Mastiano","43.910796","10.489255","pestle","tools and implements"
"2231","03 December, 1334","Mastiano","43.910796","10.489255","hammer","tools and implements"
"2233","03 December, 1334","Mastiano","43.910796","10.489255","wine","foodstuffs"
"2234","03 December, 1334","Mastiano","43.910796","10.489255","wine","foodstuffs"
"2237","03 December, 1334","Mastiano","43.910796","10.489255","chestnut flour","foodstuffs"
"2239","03 December, 1334","Mastiano","43.910796","10.489255","mattress","furniture"
"2240","03 December, 1334","Mastiano","43.910796","10.489255","sow","animal"
"2313","19 January, 1335","Mastiano","43.910796","10.489255","wine","foodstuffs"
"2314","19 January, 1335","Mastiano","43.910796","10.489255","wine","foodstuffs"
"2321","19 January, 1335","Mastiano","43.910796","10.489255","fava beans","foodstuffs"
"2326","19 January, 1335","Mastiano","43.910796","10.489255","olives","foodstuffs"
"4153","20 November, 1335","Mastiano","43.910796","10.489255","wine","foodstuffs"
"4154","20 November, 1335","Mastiano","43.910796","10.489255","chestnuts","foodstuffs"
"4687","29 June, 1338","Mastiano","43.910796","10.489255","wool","materials"
"4688","29 June, 1338","Mastiano","43.910796","10.489255","fishnet","tools and implements"
"5541","15 October, 1338","Mastiano","43.910796","10.489255","grapes","foodstuffs"
"5546","16 October, 1338","Mastiano","43.910796","10.489255","donkey","animal"
"5738","14 November, 1338","Mastiano","43.910796","10.489255","mule","animal"
"446","06 February, 1333","Mastiano","43.910796","10.489255","barracan","clothing"
"440","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"441","06 February, 1333","Mastiano","43.910796","10.489255","cloak","clothing"
"442","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"443","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"1150","22 December, 1333","Mastiano","43.910796","10.489255","wine","foodstuffs"
"1151","22 December, 1333","Mastiano","43.910796","10.489255","chemise","clothing"
"1818","16 August, 1334","Mastiano","43.910796","10.489255","tunic","clothing"
"1819","16 August, 1334","Mastiano","43.910796","10.489255","tablecloth","linens"
"1820","16 August, 1334","Mastiano","43.910796","10.489255","chemise","clothing"
"1157","22 December, 1333","Mastiano","43.910796","10.489255","wine","foodstuffs"
"1153","22 December, 1333","Mastiano","43.910796","10.489255","wine","foodstuffs"
"1154","22 December, 1333","Mastiano","43.910796","10.489255","wine","foodstuffs"
"448","06 February, 1333","Mastiano","43.910796","10.489255","barracan","clothing"
"449","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"1815","16 August, 1334","Mastiano","43.910796","10.489255","tunic","clothing"
"1816","16 August, 1334","Mastiano","43.910796","10.489255","barracan","clothing"
"1155","22 December, 1333","Mastiano","43.910796","10.489255","wine","foodstuffs"
"1156","22 December, 1333","Mastiano","43.910796","10.489255","wool","materials"
"1158","22 December, 1333","Mastiano","43.910796","10.489255","chestnuts","foodstuffs"
"1817","16 August, 1334","Mastiano","43.910796","10.489255","tunic","clothing"
"447","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"1812","16 August, 1334","Mastiano","43.910796","10.489255","sheet","linens"
"1813","16 August, 1334","Mastiano","43.910796","10.489255","napkin","linens"
"1814","16 August, 1334","Mastiano","43.910796","10.489255","bandeau","linens"
"1159","22 December, 1333","Mastiano","43.910796","10.489255","olives","foodstuffs"
"1160","22 December, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"444","06 February, 1333","Mastiano","43.910796","10.489255","tunic","clothing"
"445","06 February, 1333","Mastiano","43.910796","10.489255","guarnellum","clothing"
"1306","21 June, 1334","Matraia","43.912026","10.571959","tunic","clothing"
"1307","21 June, 1334","Matraia","43.912026","10.571959","tunic","clothing"
"1308","21 June, 1334","Matraia","43.912026","10.571959","tablecloth","linens"
"3833","01 October, 1335","Matraia","43.912026","10.571959","grapes","foodstuffs"
"4054","24 October, 1335","Matraia","43.912026","10.571959","debt","foodstuffs"
"4055","24 October, 1335","Matraia","43.912026","10.571959","wine","foodstuffs"
"4367","07 May, 1338","Matraia","43.912026","10.571959","box","containers"
"4368","07 May, 1338","Matraia","43.912026","10.571959","dining table","furniture"
"4369","07 May, 1338","Matraia","43.912026","10.571959","chemise","clothing"
"4456","30 May, 1338","Matraia","43.912026","10.571959","wine","foodstuffs"
"5261","04 September, 1338","Matraia","43.912026","10.571959","cattle","animal"
"5262","04 September, 1338","Matraia","43.912026","10.571959","donkey","animal"
"5369","17 September, 1338","Matraia","43.912026","10.571959","lamb","animal"
"5506","07 October, 1338","Matraia","43.912026","10.571959","figs","foodstuffs"
"5504","07 October, 1338","Matraia","43.912026","10.571959","millet","foodstuffs"
"5503","07 October, 1338","Matraia","43.912026","10.571959","grain","foodstuffs"
"5505","07 October, 1338","Matraia","43.912026","10.571959","millet","foodstuffs"
"5507","07 October, 1338","Matraia","43.912026","10.571959","rye","foodstuffs"
"5508","07 October, 1338","Matraia","43.912026","10.571959","hemp","materials"
"5511","07 October, 1338","Matraia","43.912026","10.571959","millet","foodstuffs"
"5509","07 October, 1338","Matraia","43.912026","10.571959","flax","materials"
"5510","07 October, 1338","Matraia","43.912026","10.571959","olive oil","foodstuffs"
"595","03 March, 1333","Meati","43.831913","10.454909","wine","foodstuffs"
"596","03 March, 1333","Meati","43.831913","10.454909","wine","foodstuffs"
"597","03 March, 1333","Meati","43.831913","10.454909","unclear","unclear"
"1612","21 July, 1334","Meati","43.831913","10.454909","fava beans","foodstuffs"
"1613","21 July, 1334","Meati","43.831913","10.454909","grain","foodstuffs"
"1617","21 July, 1334","Meati","43.831913","10.454909","unclear","unclear"
"3628","12 September, 1335","Meati","43.831913","10.454909","panic","foodstuffs"
"3811","26 September, 1335","Meati","43.831913","10.454909","grapes","foodstuffs"
"4175","28 November, 1335","Meati","43.831913","10.454909","wine","foodstuffs"
"179","20 January, 1333","Migliano","43.910962","10.379275","wine","foodstuffs"
"181","20 January, 1333","Migliano","43.910962","10.379275","tunic","clothing"
"478","13 February, 1333","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"479","13 February, 1333","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"2082","31 August, 1334","Monsagrati","43.917651","10.418937","guarnellum","clothing"
"2083","31 August, 1334","Monsagrati","43.917651","10.418937","breeches","tools and implements"
"2084","31 August, 1334","Monsagrati","43.917651","10.418937","shovel","tools and implements"
"2085","31 August, 1334","Monsagrati","43.917651","10.418937","tunic","clothing"
"2705","08 March, 1335","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"3829","01 October, 1335","Monsagrati","43.917651","10.418937","grapes","foodstuffs"
"4070","24 October, 1335","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"4075","24 October, 1335","Monsagrati","43.917651","10.418937","box","containers"
"4078","24 October, 1335","Monsagrati","43.917651","10.418937","plank","materials"
"4974","07 August, 1338","Monsagrati","43.917651","10.418937","fava beans","foodstuffs"
"4975","07 August, 1338","Monsagrati","43.917651","10.418937","grain","foodstuffs"
"5457","30 September, 1338","Monsagrati","43.917651","10.418937","grapes","foodstuffs"
"5564","21 October, 1338","Monsagrati","43.917651","10.418937","chestnuts","foodstuffs"
"5566","21 October, 1338","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"5568","21 October, 1338","Monsagrati","43.917651","10.418937","chestnuts","foodstuffs"
"5569","21 October, 1338","Monsagrati","43.917651","10.418937","box","containers"
"5765","18 November, 1338","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"6391","09 September, 1342","Monsagrati","43.917651","10.418937","panic","foodstuffs"
"6392","09 September, 1342","Monsagrati","43.917651","10.418937","sorghum","foodstuffs"
"7035","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7036","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7038","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7039","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7040","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7041","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7042","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7043","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7044","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7046","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7047","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7050","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7051","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"7052","28 November, 1342","Monsagrati","43.917651","10.418937","wine","foodstuffs"
"5406","23 September, 1338","Monsagrati","43.917651","10.418937","grapes","foodstuffs"
"5405","23 September, 1338","Monsagrati","43.917651","10.418937","grapes","foodstuffs"
"1113","17 December, 1333","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"1114","17 December, 1333","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"1120","17 December, 1333","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"1121","18 December, 1333","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"1122","19 December, 1333","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"1123","19 December, 1333","Monte Catino","43.90612","10.48358","chestnut flour","foodstuffs"
"1127","19 December, 1333","Monte Catino","43.90612","10.48358","olive oil","foodstuffs"
"1128","19 December, 1333","Monte Catino","43.90612","10.48358","figs","foodstuffs"
"1526","05 July, 1334","Monte Catino","43.90612","10.48358","grain","foodstuffs"
"4008","18 October, 1335","Monte Catino","43.90612","10.48358","wine","foodstuffs"
"4530","10 June, 1338","Monte Catino","43.90612","10.48358","grain","foodstuffs"
"4531","10 June, 1338","Monte Catino","43.90612","10.48358","grain","foodstuffs"
"5491","06 October, 1338","Monte Catino","43.90612","10.48358","grapes","foodstuffs"
"7200","08 December, 1342","Monte Catino","43.90612","10.48358","napkin","linens"
"1415","30 June, 1334","Monte S. Quirico","43.860348","10.502421","grain","foodstuffs"
"1420","29 June, 1334","Monte S. Quirico","43.860348","10.502421","grain","foodstuffs"
"6097","11 December, 1338","Monte S. Quirico","43.860348","10.502421","panic","foodstuffs"
"4971","02 August, 1338","Montignoso","44.019122","10.180278","grain","foodstuffs"
"682","13 March, 1333","Montuolo","43.838228","10.447245","wine","foodstuffs"
"1273","15 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1422","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1423","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1424","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1425","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1426","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1427","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1428","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1429","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1430","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1431","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1432","26 June, 1334","Montuolo","43.838228","10.447245","grain","foodstuffs"
"1810","16 August, 1334","Montuolo","43.838228","10.447245","millet","foodstuffs"
"1811","16 August, 1334","Montuolo","43.838228","10.447245","beans","foodstuffs"
"2102","04 September, 1334","Montuolo","43.838228","10.447245","tunic","clothing"
"2103","04 September, 1334","Montuolo","43.838228","10.447245","tablecloth","linens"
"2104","04 September, 1334","Montuolo","43.838228","10.447245","tunic","clothing"
"2105","04 September, 1334","Montuolo","43.838228","10.447245","barracan","clothing"
"2106","04 September, 1334","Montuolo","43.838228","10.447245","unclear","unclear"
"2107","04 September, 1334","Montuolo","43.838228","10.447245","tunic","clothing"
"2108","04 September, 1334","Montuolo","43.838228","10.447245","chemise","clothing"
"2109","04 September, 1334","Montuolo","43.838228","10.447245","tunic","clothing"
"2110","04 September, 1334","Montuolo","43.838228","10.447245","sheet","linens"
"2111","04 September, 1334","Montuolo","43.838228","10.447245","shoes","clothing"
"2119","04 September, 1334","Montuolo","43.838228","10.447245","sheet","linens"
"2427","31 January, 1335","Montuolo","43.838228","10.447245","wine","foodstuffs"
"3502","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3503","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3504","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3505","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3506","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3507","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"3537","27 June, 1335","Montuolo","43.838228","10.447245","grain","foodstuffs"
"4294","10 December, 1335","Montuolo","43.838228","10.447245","guarnellum","clothing"
"4961","05 August, 1338","Montuolo","43.838228","10.447245","grain","foodstuffs"
"4962","05 August, 1338","Montuolo","43.838228","10.447245","grain","foodstuffs"
"5737","17 November, 1338","Montuolo","43.838228","10.447245","wine","foodstuffs"
"6256","19 December, 1338","Montuolo","43.838228","10.447245","wine","foodstuffs"
"7070","30 November, 1342","Montuolo","43.838228","10.447245","tunic","clothing"
"7071","30 November, 1342","Montuolo","43.838228","10.447245","tunic","clothing"
"7072","30 November, 1342","Montuolo","43.838228","10.447245","tunic","clothing"
"7074","30 November, 1342","Montuolo","43.838228","10.447245","coverlet","linens"
"7075","30 November, 1342","Montuolo","43.838228","10.447245","facecloth","linens"
"5045","06 August, 1338","Montuolo","43.838228","10.447245","grain","foodstuffs"
"5046","06 August, 1338","Montuolo","43.838228","10.447245","fava beans","foodstuffs"
"5048","06 August, 1338","Montuolo","43.838228","10.447245","fava beans","foodstuffs"
"5047","06 August, 1338","Montuolo","43.838228","10.447245","fava beans","foodstuffs"
"5043","06 August, 1338","Montuolo","43.838228","10.447245","grain","foodstuffs"
"5044","06 August, 1338","Montuolo","43.838228","10.447245","grain","foodstuffs"
"2706","11 March, 1335","Moriano","43.89145","10.521632","tunic","clothing"
"2707","11 March, 1335","Moriano","43.89145","10.521632","guarnellum","clothing"
"2708","11 March, 1335","Moriano","43.89145","10.521632","guarnellum","clothing"
"589","02 March, 1333","Mutigliano","43.885056","10.477252","bin","containers"
"590","02 March, 1333","Mutigliano","43.885056","10.477252","millet","foodstuffs"
"591","02 March, 1333","Mutigliano","43.885056","10.477252","fava beans","foodstuffs"
"594","02 March, 1333","Mutigliano","43.885056","10.477252","bin","containers"
"1048","15 December, 1333","Nave","43.853771","10.454789","backrent","money"
"1637","26 July, 1334","Nave","43.853771","10.454789","fava beans","foodstuffs"
"3013","01 April, 1335","Nave","43.853771","10.454789","net","equipment"
"6731","18 November, 1342","Nave","43.853771","10.454789","linen","materials"
"775","24 March, 1333","Nozzano","43.834684","10.419592","tablecloth","linens"
"776","24 March, 1333","Nozzano","43.834684","10.419592","shoes","clothing"
"777","24 March, 1333","Nozzano","43.834684","10.419592","guarnellum","clothing"
"778","24 March, 1333","Nozzano","43.834684","10.419592","tablecloth","linens"
"1314","22 June, 1334","Nozzano","43.834684","10.419592","fava beans","foodstuffs"
